samples,intensity,group
A.1,17.0802,A
A.1,16.5026,A
A.1,17.1069,A
A.1,18.0437,A
A.1,19.6369,A
A.1,16.1834,A
A.1,19.108,A
A.1,14.5447,A
A.1,18.81,A
A.1,13.2673,A
A.1,19.9731,A
A.1,17.2087,A
A.1,17.9275,A
A.1,17.0635,A
A.1,20.3283,A
A.1,17.0805,A
A.1,16.3075,A
A.1,15.8472,A
A.1,18.2278,A
A.1,13.0359,A
A.1,16.0239,A
A.1,13.692,A
A.1,16.5033,A
A.1,21.474,A
A.1,15.3895,A
A.1,12.367,A
A.1,14.3614,A
A.1,20.4812,A
A.1,17.2717,A
A.1,14.8832,A
A.1,17.096,A
A.1,18.6112,A
A.1,12.5092,A
A.1,15.9397,A
A.1,16.2397,A
A.1,20.3763,A
A.1,13.5634,A
A.1,16.7129,A
A.1,18.8117,A
A.1,16.1245,A
A.1,16.0664,A
A.1,17.5408,A
A.1,13.672,A
A.1,17.896,A
A.1,17.4709,A
A.1,14.6194,A
A.1,17.5989,A
A.1,15.9566,A
A.1,15.1747,A
A.1,18.1593,A
A.1,17.0932,A
A.1,17.2414,A
A.1,16.2242,A
A.1,17.4875,A
A.1,13.2596,A
A.1,18.6721,A
A.1,21.9054,A
A.1,16.2115,A
A.1,14.0987,A
A.1,16.0223,A
A.1,12.9968,A
A.1,15.5365,A
A.1,15.0396,A
A.1,14.7965,A
A.1,13.743,A
A.1,14.7069,A
A.1,17.3004,A
A.1,13.6266,A
A.1,16.8805,A
A.1,12.9665,A
A.1,16.1795,A
A.1,18.0347,A
A.1,15.0957,A
A.1,17.4827,A
A.1,18.2731,A
A.1,14.3714,A
A.1,16.0702,A
A.1,20.4675,A
A.1,14.0084,A
A.1,15.1361,A
A.1,14.9539,A
A.1,16.3958,A
A.1,16.2957,A
A.1,16.9706,A
A.1,12.4526,A
A.1,13.5826,A
A.1,16.4822,A
A.1,17.6062,A
A.1,16.492,A
A.1,15.2068,A
A.1,17.5673,A
A.1,12.1907,A
A.1,15.71,A
A.1,14.9757,A
A.1,14.0442,A
A.1,14.9894,A
A.1,13.8379,A
A.1,14.2035,A
A.1,15.3539,A
A.1,17.5135,A
A.1,17.2008,A
A.1,17.8837,A
A.1,13.216,A
A.1,15.4315,A
A.1,16.4249,A
A.1,17.0741,A
A.1,15.4804,A
A.1,12.6633,A
A.1,13.4864,A
A.1,15.4657,A
A.1,16.3459,A
A.1,16.8296,A
A.1,15.608,A
A.1,15.8353,A
A.1,16.336,A
A.1,15.0107,A
A.1,16.8849,A
A.1,17.4521,A
A.1,17.0899,A
A.1,14.4081,A
A.1,18.9409,A
A.1,15.7391,A
A.1,19.817,A
A.1,19.4483,A
A.1,16.5103,A
A.1,15.5683,A
A.1,14.7081,A
A.1,21.0344,A
A.1,17.6027,A
A.1,19.0549,A
A.1,18.4568,A
A.1,18.638,A
A.1,17.5571,A
A.1,17.8356,A
A.1,12.0572,A
A.1,12.8422,A
A.1,16.7717,A
A.1,14.9325,A
A.1,14.5819,A
A.1,13.3527,A
A.1,13.5037,A
A.1,15.6855,A
A.1,15.86,A
A.1,16.5703,A
A.1,18.6768,A
A.1,14.6085,A
A.1,16.4989,A
A.1,20.9107,A
A.1,21.4091,A
A.1,17.1117,A
A.1,16.2252,A
A.1,17.6277,A
A.1,15.9903,A
A.1,12.8713,A
A.1,23.6822,A
A.1,14.9061,A
A.1,17.0106,A
A.1,16.0747,A
A.1,15.2886,A
A.1,19.8317,A
A.1,17.3693,A
A.1,20.5525,A
A.1,16.1168,A
A.1,15.522,A
A.1,11.6559,A
A.1,19.1399,A
A.1,15.9412,A
A.1,17.4025,A
A.1,14.8201,A
A.1,15.2288,A
A.1,14.9508,A
A.1,14.8315,A
A.1,17.1805,A
A.1,13.2954,A
A.1,17.0411,A
A.1,18.1642,A
A.1,16.5984,A
A.1,18.159,A
A.1,18.9382,A
A.1,17.9905,A
A.1,17.5399,A
A.1,19.4365,A
A.1,16.5876,A
A.1,14.9229,A
A.1,14.7164,A
A.1,16.8534,A
A.1,16.5216,A
A.1,13.6982,A
A.1,17.4573,A
A.1,15.8924,A
A.1,14.1836,A
A.1,14.9776,A
A.1,13.3855,A
A.1,14.918,A
A.1,15.0416,A
A.1,16.2946,A
A.1,14.3449,A
A.1,15.9725,A
A.1,15.8266,A
A.1,14.0652,A
A.1,15.5045,A
A.1,17.2564,A
A.1,14.8973,A
A.1,17.5942,A
A.1,14.6344,A
A.1,17.3942,A
A.1,18.2067,A
A.1,15.2125,A
A.1,18.1798,A
A.1,15.7092,A
A.1,19.2852,A
A.1,14.4457,A
A.1,13.2741,A
A.1,18.3008,A
A.1,15.2894,A
A.1,13.1269,A
A.1,16.363,A
A.1,18.8745,A
A.1,16.7366,A
A.1,15.1157,A
A.1,15.6126,A
A.1,18.0669,A
A.1,13.1073,A
A.1,15.0624,A
A.1,17.0435,A
A.1,16.9102,A
A.1,17.1546,A
A.1,12.7794,A
A.1,16.9799,A
A.1,17.8125,A
A.1,15.6336,A
A.1,14.0104,A
A.1,15.3773,A
A.1,14.7189,A
A.1,20.0234,A
A.1,15.5779,A
A.1,14.8275,A
A.1,19.2309,A
A.1,16.4574,A
A.1,13.3085,A
A.1,13.3543,A
A.1,18.5824,A
A.1,16.3906,A
A.1,16.4389,A
A.1,16.7616,A
A.1,17.3857,A
A.1,17.5221,A
A.1,15.5525,A
A.1,16.2047,A
A.1,15.0977,A
A.1,16.3624,A
A.1,13.3544,A
A.1,17.8118,A
A.1,17.2731,A
A.1,17.761,A
A.1,16.5896,A
A.1,16.3842,A
A.1,17.3815,A
A.1,14.9588,A
A.1,15.3889,A
A.1,15.1803,A
A.1,18.6755,A
A.1,19.2283,A
A.1,14.8041,A
A.1,12.6846,A
A.1,15.6839,A
A.1,16.4225,A
A.1,15.5386,A
A.1,16.0391,A
A.1,16.4043,A
A.1,13.9331,A
A.1,17.7878,A
A.1,16.6618,A
A.1,16.3692,A
A.1,14.6449,A
A.1,16.075,A
A.1,18.3638,A
A.1,16.4052,A
A.1,17.008,A
A.1,20.6783,A
A.1,13.0143,A
A.1,16.0262,A
A.1,21.1316,A
A.1,15.2932,A
A.1,15.1732,A
A.1,18.2629,A
A.1,21.0996,A
A.1,14.4724,A
A.1,15.4123,A
A.1,13.2023,A
A.1,20.4121,A
A.1,17.2219,A
A.1,15.8091,A
A.1,18.0549,A
A.1,19.455,A
A.1,18.1668,A
A.1,15.5075,A
A.1,18.3486,A
A.1,12.878,A
A.1,19.3142,A
A.1,14.8231,A
A.1,16.3209,A
A.1,15.5909,A
A.1,18.6148,A
A.1,16.3555,A
A.1,19.7187,A
A.1,18.937,A
A.1,16.53,A
A.1,18.1461,A
A.1,15.7964,A
A.1,15.803,A
A.1,14.8346,A
A.1,20.072,A
A.1,18.6193,A
A.1,16.823,A
A.1,13.2512,A
A.1,17.5426,A
A.1,14.0139,A
A.1,17.2793,A
A.1,14.461,A
A.1,14.6564,A
A.1,15.4146,A
A.1,14.3633,A
A.1,16.0903,A
A.1,14.6059,A
A.1,18.8361,A
A.1,15.6209,A
A.1,16.1664,A
A.1,15.9529,A
A.1,12.3432,A
A.1,12.6247,A
A.1,18.2567,A
A.1,15.9519,A
A.1,16.7486,A
A.1,16.2176,A
A.1,17.4393,A
A.1,17.7207,A
A.1,15.017,A
A.1,15.3243,A
A.1,14.4338,A
A.1,14.1673,A
A.1,14.6846,A
A.1,16.4352,A
A.1,16.1069,A
A.1,15.4589,A
A.1,15.6758,A
A.1,14.6086,A
A.1,16.9733,A
A.1,16.505,A
A.1,14.8947,A
A.1,15.7571,A
A.1,17.5113,A
A.1,15.976,A
A.1,15.8216,A
A.1,17.4399,A
A.1,15.0023,A
A.1,16.8933,A
A.1,15.3134,A
A.1,15.2349,A
A.1,13.3569,A
A.1,14.2953,A
A.1,13.1298,A
A.1,14.0068,A
A.1,13.9078,A
A.1,18.4938,A
A.1,15.0189,A
A.1,16.4558,A
A.1,15.3932,A
A.1,17.9282,A
A.1,17.8428,A
A.1,18.125,A
A.1,16.026,A
A.1,14.7065,A
A.1,15.2252,A
A.1,14.5368,A
A.1,13.1924,A
A.1,12.9745,A
A.1,12.9148,A
A.1,15.8242,A
A.1,14.6328,A
A.1,17.147,A
A.1,15.1142,A
A.1,14.0277,A
A.1,13.8001,A
A.1,12.7571,A
A.1,15.9456,A
A.1,15.4364,A
A.1,15.5714,A
A.1,15.4652,A
A.1,13.8594,A
A.1,16.5969,A
A.1,13.1029,A
A.1,16.458,A
A.1,16.3304,A
A.1,15.5251,A
A.1,15.5992,A
A.1,15.0669,A
A.1,11.9553,A
A.1,13.6906,A
A.1,15.7163,A
A.1,16.6594,A
A.1,14.2519,A
A.1,17.3566,A
A.1,15.196,A
A.1,15.1146,A
A.1,13.866,A
A.1,15.8245,A
A.1,14.5398,A
A.1,15.7447,A
A.1,12.8963,A
A.1,15.3618,A
A.1,18.5408,A
A.1,16.5428,A
A.1,13.607,A
A.1,18.4528,A
A.1,13.4913,A
A.1,16.2773,A
A.1,13.5663,A
A.1,15.3752,A
A.1,14.2272,A
A.1,15.1578,A
A.1,17.198,A
A.1,13.1703,A
A.1,16.6555,A
A.1,15.3738,A
A.1,15.4203,A
A.1,14.3435,A
A.1,16.9257,A
A.1,15.3539,A
A.1,13.6233,A
A.1,18.1745,A
A.1,20.0182,A
A.1,15.2835,A
A.1,16.2401,A
A.1,13.1923,A
A.1,17.9273,A
A.1,19.147,A
A.1,17.4706,A
A.1,15.3412,A
A.1,14.6676,A
A.1,12.9336,A
A.1,15.2385,A
A.1,15.4702,A
A.1,15.2299,A
A.1,14.998,A
A.1,14.4763,A
A.1,16.0267,A
A.1,11.5547,A
A.1,16.0869,A
A.1,16.4433,A
A.1,16.0638,A
A.1,15.0047,A
A.1,19.8179,A
A.1,17.4388,A
A.1,16.0394,A
A.1,14.0092,A
A.1,18.1642,A
A.1,15.5275,A
A.1,13.4722,A
A.1,16.8793,A
A.1,15.3707,A
A.1,17.5038,A
A.1,14.6705,A
A.1,20.6691,A
A.1,15.1519,A
A.1,16.299,A
A.1,14.8603,A
A.1,16.7228,A
A.1,19.8441,A
A.1,15.5404,A
A.1,15.767,A
A.1,15.3003,A
A.1,16.2597,A
A.1,16.6081,A
A.1,14.9772,A
A.1,17.3842,A
A.1,15.7317,A
A.1,14.1655,A
A.1,15.026,A
A.1,15.4531,A
A.1,18.3216,A
A.1,15.7024,A
A.1,15.8403,A
A.1,16.6785,A
A.1,14.3232,A
A.1,13.0627,A
A.1,14.6583,A
A.1,12.7042,A
A.1,15.926,A
A.1,13.4614,A
A.1,16.6092,A
A.1,17.0506,A
A.1,16.4711,A
A.1,16.5357,A
A.1,15.8241,A
A.1,17.0408,A
A.1,15.738,A
A.1,16.7142,A
A.1,19.71,A
A.1,14.2394,A
A.1,13.1748,A
A.1,16.4177,A
A.1,13.7294,A
A.1,16.6076,A
A.1,14.9614,A
A.1,15.0705,A
A.1,15.0467,A
A.1,17.8746,A
A.1,16.4411,A
A.1,16.7519,A
A.1,13.9083,A
A.1,16.5021,A
A.1,16.5094,A
A.1,16.0311,A
A.1,17.1179,A
A.1,15.9331,A
A.1,16.6933,A
A.1,13.0047,A
A.1,15.2912,A
A.1,21.2908,A
A.1,14.4129,A
A.1,19.0275,A
A.1,15.6383,A
A.1,15.7782,A
A.1,16.0326,A
A.1,16.7058,A
A.1,15.2876,A
A.1,16.4496,A
A.1,13.0328,A
A.1,17.5142,A
A.1,14.0798,A
A.1,15.3409,A
A.1,15.7016,A
A.1,19.032,A
A.1,16.9613,A
A.1,15.2804,A
A.1,14.1374,A
A.1,15.794,A
A.1,16.7955,A
A.1,15.0482,A
A.1,14.675,A
A.1,16.5119,A
A.1,16.6334,A
A.1,16.6427,A
A.1,15.7374,A
A.1,17.3726,A
A.1,16.4524,A
A.1,15.1361,A
A.1,16.808,A
A.1,16.9706,A
A.1,14.9288,A
A.1,16.511,A
A.1,14.3521,A
A.1,15.5817,A
A.1,15.9696,A
A.1,14.7604,A
A.1,16.7838,A
A.1,16.8343,A
A.1,15.6257,A
A.1,14.1277,A
A.1,14.9787,A
A.1,15.5872,A
A.1,13.9682,A
A.1,16.3366,A
A.1,15.5447,A
A.1,18.5352,A
A.1,16.1147,A
A.1,13.2682,A
A.1,19.0014,A
A.1,15.1169,A
A.1,14.3329,A
A.1,12.5496,A
A.1,13.8864,A
A.1,12.7723,A
A.1,16.7006,A
A.1,15.7611,A
A.1,12.6395,A
A.1,16.2851,A
A.1,16.7621,A
A.1,14.1885,A
A.1,17.1543,A
A.1,18.9957,A
A.1,15.8696,A
A.1,15.1119,A
A.1,13.4995,A
A.1,15.5897,A
A.1,15.9071,A
A.1,13.4068,A
A.1,14.9651,A
A.1,19.0094,A
A.1,12.4244,A
A.1,15.0905,A
A.1,16.5911,A
A.1,13.3117,A
A.1,14.0156,A
A.1,17.1536,A
A.1,17.643,A
A.1,16.3658,A
A.1,16.4091,A
A.1,14.6923,A
A.1,13.7855,A
A.1,15.6828,A
A.1,17.0529,A
A.1,13.8438,A
A.1,13.9792,A
A.1,17.0538,A
A.1,13.7833,A
A.1,16.6668,A
A.1,15.6815,A
A.1,18.0164,A
A.1,17.5058,A
A.1,17.8833,A
A.1,13.6012,A
A.1,15.9416,A
A.1,15.4392,A
A.1,14.0189,A
A.1,15.6818,A
A.1,13.5306,A
A.1,17.9184,A
A.1,15.5526,A
A.1,16.6878,A
A.1,14.8332,A
A.1,19.0558,A
A.1,13.6679,A
A.1,15.3533,A
A.1,13.1665,A
A.1,13.8655,A
A.1,14.4903,A
A.1,15.0214,A
A.1,16.5745,A
A.1,15.0629,A
A.1,15.7996,A
A.1,16.1424,A
A.1,14.7118,A
A.1,13.1138,A
A.1,17.7339,A
A.1,17.0816,A
A.1,13.3231,A
A.1,13.7253,A
A.1,12.9185,A
A.1,16.7852,A
A.1,17.9792,A
A.1,16.8254,A
A.1,19.0363,A
A.1,17.1806,A
A.1,14.1236,A
A.1,16.0618,A
A.1,16.2359,A
A.1,13.4432,A
A.1,16.7373,A
A.1,15.8938,A
A.1,17.0024,A
A.1,18.5006,A
A.1,20.523,A
A.1,16.7872,A
A.1,13.9047,A
A.1,14.638,A
A.1,18.0392,A
A.1,14.579,A
A.1,17.5051,A
A.1,13.6875,A
A.1,15.703,A
A.1,15.7668,A
A.1,13.5342,A
A.1,15.4949,A
A.1,15.4324,A
A.1,15.1112,A
A.1,14.251,A
A.1,16.4746,A
A.1,12.812,A
A.1,16.7441,A
A.1,15.8201,A
A.1,16.5265,A
A.1,15.6392,A
A.1,12.9476,A
A.1,18.9438,A
A.1,12.7507,A
A.1,13.9862,A
A.1,19.4992,A
A.1,13.2451,A
A.1,16.3205,A
A.1,15.7993,A
A.1,12.534,A
A.1,14.8229,A
A.1,15.0709,A
A.1,17.6003,A
A.1,15.1972,A
A.1,15.6385,A
A.1,15.4869,A
A.1,15.4251,A
A.1,16.8685,A
A.1,17.1512,A
A.1,14.7485,A
A.1,14.8842,A
A.1,16.553,A
A.1,14.3476,A
A.1,22.5797,A
A.1,16.8551,A
A.1,17.2,A
A.1,19.0964,A
A.1,13.9702,A
A.1,14.7239,A
A.1,14.1606,A
A.1,15.2948,A
A.1,13.014,A
A.1,13.2305,A
A.1,11.976,A
A.1,17.5769,A
A.1,15.3603,A
A.1,17.352,A
A.1,14.6823,A
A.1,14.4385,A
A.1,18.4346,A
A.1,16.8051,A
A.1,18.2194,A
A.1,10.8991,A
A.1,17.4554,A
A.1,16.8823,A
A.1,11.8579,A
A.1,12.2219,A
A.1,13.2421,A
A.1,14.6174,A
A.1,15.3798,A
A.1,17.5653,A
A.1,14.6472,A
A.1,15.0767,A
A.1,15.8384,A
A.1,16.0818,A
A.1,17.3717,A
A.1,16.0427,A
A.1,15.3499,A
A.1,13.4117,A
A.1,19.6131,A
A.1,18.5116,A
A.1,15.5933,A
A.1,14.2583,A
A.1,15.0709,A
A.1,19.775,A
A.1,14.3457,A
A.1,13.5814,A
A.1,17.3062,A
A.1,14.4767,A
A.1,19.2392,A
A.1,15.848,A
A.1,17.8605,A
A.1,18.0585,A
A.1,15.9442,A
A.1,15.2603,A
A.1,17.265,A
A.1,17.5655,A
A.1,15.662,A
A.1,18.0246,A
A.1,14.9432,A
A.1,14.3306,A
A.1,15.6102,A
A.1,16.6251,A
A.1,17.1627,A
A.1,14.3735,A
A.1,20.9633,A
A.1,13.0369,A
A.1,16.4348,A
A.1,17.1087,A
A.1,14.4675,A
A.1,17.4187,A
A.1,14.8488,A
A.1,15.0651,A
A.1,16.9921,A
A.1,15.9315,A
A.1,16.4653,A
A.1,12.9066,A
A.1,11.8702,A
A.1,16.5343,A
A.1,12.2583,A
A.1,16.5691,A
A.1,17.3578,A
A.1,14.467,A
A.1,17.8311,A
A.1,15.6659,A
A.1,16.4253,A
A.1,16.4853,A
A.1,15.0855,A
A.1,15.3623,A
A.1,15.1725,A
A.1,18.3575,A
A.1,13.5226,A
A.1,14.8926,A
A.1,15.0674,A
A.1,19.8686,A
A.1,12.1102,A
A.1,13.8063,A
A.1,15.3944,A
A.1,18.6822,A
A.1,15.6161,A
A.1,16.27,A
A.1,16.7394,A
A.1,17.8911,A
A.1,18.6058,A
A.1,15.4109,A
A.1,16.7651,A
A.1,20.3563,A
A.1,15.217,A
A.1,12.7253,A
A.1,13.8184,A
A.1,19.3671,A
A.1,15.2819,A
A.1,15.6334,A
A.1,16.9962,A
A.1,20.9535,A
A.1,17.6056,A
A.1,21.4809,A
A.1,18.5094,A
A.1,12.4232,A
A.1,18.5992,A
A.1,17.0022,A
A.1,16.7871,A
A.1,14.5186,A
A.1,14.7674,A
A.1,13.2501,A
A.1,14.7839,A
A.1,14.9433,A
A.1,18.0169,A
A.1,14.9579,A
A.1,17.1549,A
A.1,16.0167,A
A.1,12.9454,A
A.1,14.6106,A
A.1,12.7802,A
A.1,14.7911,A
A.1,16.5169,A
A.1,12.9557,A
A.1,15.6438,A
A.1,16.0518,A
A.1,13.1812,A
A.1,16.672,A
A.1,15.2347,A
A.1,14.4306,A
A.1,13.6056,A
A.1,13.0557,A
A.1,14.5155,A
A.1,16.4157,A
A.1,18.258,A
A.1,14.4779,A
A.1,14.3562,A
A.1,14.2573,A
A.1,18.6776,A
A.1,15.9176,A
A.1,15.8088,A
A.1,17.4698,A
A.1,15.027,A
A.1,14.5534,A
A.1,12.6413,A
A.1,15.4287,A
A.1,17.979,A
A.1,17.8521,A
A.1,15.9848,A
A.1,15.5978,A
A.1,16.3418,A
A.1,13.5399,A
A.1,15.8061,A
A.1,16.2682,A
A.1,17.1411,A
A.1,14.3879,A
A.1,19.4138,A
A.1,15.0574,A
A.1,14.2565,A
A.1,16.574,A
A.1,12.6057,A
A.1,19.6186,A
A.1,17.9592,A
A.1,16.1503,A
A.1,15.9365,A
A.1,15.3831,A
A.1,17.2059,A
A.1,15.7865,A
A.1,16.2479,A
A.1,15.7976,A
A.1,15.0623,A
A.1,17.5009,A
A.1,13.527,A
A.1,17.3236,A
A.1,15.1197,A
A.1,15.5754,A
A.1,14.2925,A
A.1,15.3623,A
A.1,14.7192,A
A.1,19.3101,A
A.1,15.004,A
A.1,12.4983,A
A.1,16.2548,A
A.1,14.9223,A
A.1,16.0902,A
A.1,14.7815,A
A.1,15.8303,A
A.1,16.9843,A
A.1,15.6899,A
A.1,16.6036,A
A.1,16.7534,A
A.1,17.1268,A
A.1,20.0748,A
A.1,16.615,A
A.1,15.6136,A
A.1,16.0769,A
A.1,15.3257,A
A.1,17.4522,A
A.1,14.6508,A
A.1,16.1523,A
A.1,14.7746,A
A.1,15.3534,A
A.1,14.7484,A
A.1,12.7467,A
A.1,15.8527,A
A.1,15.0881,A
A.1,16.4337,A
A.1,15.1347,A
A.1,18.3205,A
A.1,15.7823,A
A.1,13.0614,A
A.1,17.2482,A
A.1,16.3704,A
A.1,14.971,A
A.1,17.0148,A
A.1,14.9237,A
A.1,18.2471,A
A.1,18.0181,A
A.1,15.0773,A
A.1,15.4951,A
A.1,19.7437,A
A.1,16.1045,A
A.1,17.8068,A
A.1,16.8135,A
A.1,16.0508,A
A.1,14.2386,A
A.1,16.2049,A
A.1,15.6629,A
A.1,13.2021,A
A.1,16.2667,A
A.1,17.1365,A
A.1,14.1682,A
A.1,18.8813,A
A.1,19.1541,A
A.1,12.9553,A
A.1,16.5733,A
A.1,14.8346,A
A.1,15.1241,A
A.1,18.1293,A
A.1,16.672,A
A.1,14.7694,A
A.1,16.3004,A
A.1,15.2823,A
A.1,13.8589,A
A.1,15.3671,A
A.1,15.7662,A
A.1,14.3701,A
A.1,16.0299,A
A.1,14.6566,A
A.1,13.2312,A
A.1,14.5341,A
A.1,15.6115,A
A.1,15.2727,A
A.1,15.7104,A
A.1,13.1493,A
A.1,15.5654,A
A.1,15.5097,A
A.1,15.9686,A
A.1,13.533,A
A.1,18.7687,A
A.1,15.0993,A
A.1,17.6525,A
A.1,17.2239,A
A.1,14.1459,A
A.1,16.7726,A
A.1,16.715,A
A.1,16.8992,A
A.1,17.859,A
A.1,15.3316,A
A.1,19.377,A
A.1,17.3187,A
A.1,13.0016,A
A.1,13.2982,A
A.1,14.5226,A
A.1,15.9065,A
A.1,16.032,A
A.1,12.9263,A
A.1,17.2939,A
A.1,17.2788,A
A.1,18.1022,A
A.1,17.1173,A
A.1,13.0237,A
A.1,14.6128,A
A.1,12.6226,A
A.1,20.1996,A
A.1,16.7317,A
A.1,16.9719,A
A.1,15.0363,A
A.1,16.3561,A
A.1,17.5471,A
A.1,16.6755,A
A.1,18.9214,A
A.1,17.3862,A
A.1,16.7411,A
A.1,16.3461,A
A.1,16.2938,A
A.1,14.5113,A
A.1,14.6719,A
A.1,15.4119,A
A.1,15.5684,A
A.1,12.8898,A
A.1,12.2748,A
A.1,17.6349,A
A.1,14.4338,A
A.1,16.0208,A
A.1,17.9389,A
A.1,14.0435,A
A.1,21.0996,A
A.1,13.7829,A
A.1,11.8038,A
A.1,17.1908,A
A.1,17.3501,A
A.1,18.4398,A
A.1,16.8988,A
A.1,17.6091,A
A.1,13.0395,A
A.1,19.9505,A
A.1,18.3399,A
A.1,14.2021,A
A.1,19.6002,A
A.1,14.3901,A
A.1,13.9707,A
A.1,16.6679,A
A.1,17.226,A
A.1,14.7572,A
A.1,15.7598,A
A.1,14.2521,A
A.1,19.3398,A
A.1,13.8557,A
A.1,15.2252,A
A.1,18.6698,A
A.1,17.557,A
A.1,20.7526,A
A.1,11.795,A
A.1,15.5434,A
A.1,15.1128,A
A.1,15.3114,A
A.1,14.2575,A
A.1,14.8733,A
A.1,17.0673,A
A.1,13.6359,A
A.1,17.4948,A
A.1,15.7203,A
A.1,12.859,A
A.1,17.0173,A
A.1,20.1852,A
A.1,16.6594,A
A.1,15.9842,A
A.1,14.5997,A
A.1,16.2988,A
A.1,15.5898,A
A.1,18.0722,A
A.1,12.3314,A
A.1,17.2669,A
A.1,17.4786,A
A.1,12.3254,A
A.1,12.9627,A
A.1,14.6749,A
A.1,19.2376,A
A.1,15.737,A
A.1,14.6508,A
A.1,13.7922,A
A.1,15.2481,A
A.1,15.3311,A
A.1,14.3172,A
A.1,15.435,A
A.1,15.2185,A
A.1,15.0843,A
A.1,13.5878,A
A.1,14.6916,A
A.1,19.9911,A
A.1,19.8898,A
A.1,15.1142,A
A.1,14.8485,A
A.1,17.4275,A
A.1,17.3274,A
A.1,16.304,A
A.1,14.7236,A
A.1,16.4983,A
A.1,15.0573,A
A.1,16.8002,A
A.1,14.3976,A
A.1,16.4262,A
A.1,15.8152,A
A.1,15.1484,A
A.1,15.809,A
A.1,16.0237,A
A.1,17.2843,A
A.1,15.2113,A
A.1,17.124,A
A.1,16.3076,A
A.1,17.2977,A
A.1,18.0207,A
A.1,16.57,A
A.1,15.6437,A
A.1,17.7215,A
A.1,15.1689,A
A.1,16.2026,A
A.1,19.8763,A
A.1,16.3073,A
A.1,16.9316,A
A.1,14.4848,A
A.1,18.8124,A
A.1,12.5957,A
A.1,17.4371,A
A.1,16.6985,A
A.1,18.1142,A
A.1,16.1872,A
A.1,14.3253,A
A.1,15.8016,A
A.1,15.2695,A
A.1,18.3798,A
A.1,19.4832,A
A.1,18.1082,A
A.1,14.364,A
A.1,13.0155,A
A.1,15.5579,A
A.1,13.1541,A
A.1,15.9688,A
A.1,16.3206,A
A.1,14.4454,A
A.1,14.7937,A
A.1,16.5422,A
A.1,16.5948,A
A.1,13.1359,A
A.1,14.807,A
A.1,13.5177,A
A.1,16.3875,A
A.1,17.6646,A
A.1,17.0872,A
A.1,14.8658,A
A.1,17.5078,A
A.1,15.7005,A
A.1,13.3155,A
A.1,15.1234,A
A.1,16.0925,A
A.1,12.6409,A
A.1,16.7141,A
A.1,17.7525,A
A.1,13.3727,A
A.1,14.181,A
A.1,14.744,A
A.1,15.9178,A
A.1,12.7803,A
A.1,16.1676,A
A.1,15.7905,A
A.1,14.8547,A
A.1,17.602,A
A.1,15.8502,A
A.1,14.1423,A
A.1,18.7257,A
A.1,13.0935,A
A.1,15.9426,A
A.1,17.8778,A
A.1,16.525,A
A.1,19.4794,A
A.1,15.9082,A
A.1,15.1315,A
A.1,15.8717,A
A.1,16.483,A
A.1,14.4898,A
A.1,19.5381,A
A.1,15.8458,A
A.1,16.5604,A
A.1,16.4031,A
A.1,16.2776,A
A.1,15.1436,A
A.1,17.1933,A
A.1,12.1632,A
A.1,14.7591,A
A.1,16.2058,A
A.1,16.5054,A
A.1,15.8571,A
A.1,16.8698,A
A.1,16.4781,A
A.1,17.5356,A
A.1,17.5754,A
A.1,14.0828,A
A.1,15.9517,A
A.1,15.6907,A
A.1,18.9625,A
A.1,14.8739,A
A.1,16.1529,A
A.1,19.4681,A
A.1,15.341,A
A.1,14.8279,A
A.1,18.7383,A
A.1,16.4719,A
A.1,18.0941,A
A.1,17.5152,A
A.1,13.683,A
A.1,16.5296,A
A.1,17.3891,A
A.1,21.7519,A
A.1,15.4534,A
A.1,17.1042,A
A.1,19.5667,A
A.1,15.0114,A
A.1,14.7102,A
A.1,14.699,A
A.1,15.2342,A
A.1,17.2844,A
A.1,13.7558,A
A.1,20.7599,A
A.1,18.1025,A
A.1,18.2241,A
A.1,14.2706,A
A.1,17.0866,A
A.1,15.0444,A
A.1,14.6768,A
A.1,14.1731,A
A.1,12.3699,A
A.1,15.6196,A
A.1,12.0537,A
A.1,11.6345,A
A.1,14.9627,A
A.1,17.9195,A
A.1,20.4848,A
A.1,18.9932,A
A.1,17.5286,A
A.1,16.0181,A
A.1,16.8714,A
A.1,16.6062,A
A.1,18.401,A
A.1,17.706,A
A.1,14.4645,A
A.1,17.2299,A
A.1,15.4414,A
A.1,13.8842,A
A.1,15.6905,A
A.1,16.7769,A
A.1,17.5331,A
A.1,14.1179,A
A.1,14.5491,A
A.1,13.5459,A
A.1,12.8787,A
A.1,13.4254,A
A.1,16.4204,A
A.1,16.4777,A
A.1,15.933,A
A.1,17.9563,A
A.1,16.0656,A
A.1,13.1284,A
A.1,16.3043,A
A.1,13.3454,A
A.1,14.0212,A
A.1,14.4522,A
A.1,15.383,A
A.1,16.8239,A
A.1,17.6244,A
A.1,14.6808,A
A.1,13.6341,A
A.1,13.5892,A
A.1,13.3622,A
A.1,12.5749,A
A.1,15.1846,A
A.1,16.9555,A
A.1,16.0087,A
A.1,16.5188,A
A.1,14.5335,A
A.1,16.4853,A
A.1,15.8219,A
A.1,16.1725,A
A.1,18.0328,A
A.1,15.8698,A
A.1,19.2307,A
A.1,14.7272,A
A.1,17.8186,A
A.1,14.6537,A
A.1,14.5196,A
A.1,16.8205,A
A.1,17.4338,A
A.1,16.82,A
A.1,16.0936,A
A.1,15.5369,A
A.1,16.2962,A
